i,t,m,Females 00-03,Females 04-08,Females 09-13,Females 14-18,Females 19-30,Females 31-50,Females 51-99,Males 00-03,Males 04-08,Males 09-13,Males 14-18,Males 19-30,Males 31-50,Males 51-99,log HSize
7120102802122,2011-12,SNNP,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1.386294361
7120102802122,2013-14,SNNP,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1.386294361
7120102802122,2015-16,SNNP,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1.386294361
7120102802137,2011-12,SNNP,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.098612289
7120102802137,2013-14,SNNP,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1.098612289
7120102802137,2015-16,SNNP,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1.098612289
071201088801101010,2018-19,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
071201088801101019,2018-19,SNNP,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.098612289
071201088801101025,2018-19,SNNP,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1.386294361
071201088801101040,2018-19,SNNP,1,2,1,0,1,0,0,0,0,1,0,0,1,0,1.945910149
071201088801101054,2018-19,SNNP,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
071201088801101068,2018-19,SNNP,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1.609437912
071201088801101082,2018-19,SNNP,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1.386294361
071201088801101096,2018-19,SNNP,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1.098612289
071201088801101110,2018-19,SNNP,1,2,2,0,1,0,0,0,0,0,0,0,1,0,1.945910149
071201088801101124,2018-19,SNNP,1,1,1,1,1,0,0,1,0,1,0,0,1,0,2.079441542
071201088801101138,2018-19,SNNP,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.098612289
071201088801101141,2018-19,SNNP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
071201088802507009,2018-19,SNNP,0,2,0,0,1,1,0,0,0,1,1,0,0,0,1.791759469
071201088802507019,2018-19,SNNP,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1.609437912
071201088802507029,2018-19,SNNP,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1.386294361
071201088802507039,2018-19,SNNP,1,0,1,0,0,1,0,0,2,0,0,0,1,1,1.791759469
071201088802507049,2018-19,SNNP,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.386294361
071201088802507059,2018-19,SNNP,0,2,0,2,0,1,0,0,0,1,0,0,1,0,1.945910149
071201088802507069,2018-19,SNNP,0,2,1,0,0,1,0,0,0,1,0,0,1,0,1.791759469
071201088802507079,2018-19,SNNP,0,2,0,0,0,1,0,0,1,2,1,0,1,0,2.079441542
071201088802507089,2018-19,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
071201088802507099,2018-19,SNNP,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.098612289
7130101301003,2011-12,SNNP,0,0,1,0,0,1,0,0,1,1,3,0,1,0,2.079441542
7130101301003,2013-14,SNNP,0,1,1,1,0,1,0,0,0,2,1,1,1,0,2.197224577
7130101301003,2015-16,SNNP,0,1,0,1,0,1,0,0,0,2,1,2,1,0,2.197224577
7130101301015,2011-12,SNNP,0,0,0,1,0,1,0,0,0,3,1,0,1,0,1.945910149
7130101301015,2013-14,SNNP,2,1,0,0,1,1,0,0,0,2,2,0,1,0,2.302585093
7130101301015,2015-16,SNNP,1,2,0,0,1,1,0,0,0,0,3,1,1,0,2.302585093
7130101301021,2011-12,SNNP,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.098612289
7130101301021,2013-14,SNNP,2,1,0,0,1,0,0,0,1,0,0,1,0,0,1.791759469
7130101301021,2015-16,SNNP,1,0,0,0,1,0,0,0,3,1,0,1,0,0,1.945910149
7130101301033,2011-12,SNNP,0,0,1,2,0,1,0,0,1,1,0,0,1,0,1.945910149
7130101301033,2013-14,SNNP,2,1,1,1,0,1,0,0,0,1,1,0,1,0,2.197224577
7130101301033,2015-16,SNNP,1,1,1,1,2,1,0,0,0,1,1,0,1,0,2.302585093
7130101301039,2011-12,SNNP,0,2,1,2,0,1,0,0,0,1,1,0,1,0,2.197224577
7130101301039,2013-14,SNNP,0,1,1,2,1,1,0,0,0,1,0,0,1,0,2.079441542
7130101301039,2015-16,SNNP,0,0,2,2,2,1,0,0,0,0,0,1,1,0,2.197224577
7130101301057,2011-12,SNNP,0,0,0,0,0,1,0,0,0,0,2,1,0,0,1.386294361
7130101301057,2013-14,SNNP,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1.386294361
7130101301057,2015-16,SNNP,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1.609437912
7130101301075,2011-12,SNNP,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
7130101301075,2013-14,SNNP,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.6931471806
7130101301093,2011-12,SNNP,0,1,0,2,0,1,0,0,0,1,0,1,0,1,1.945910149
7130101301093,2013-14,SNNP,0,1,0,2,0,1,0,0,0,1,0,1,0,1,1.945910149
7130101301093,2015-16,SNNP,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1.945910149
7130101301111,2011-12,SNNP,0,0,2,0,1,0,0,0,1,0,0,0,0,0,1.386294361
7130101301111,2013-14,SNNP,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1.791759469
7130101301111,2015-16,SNNP,0,0,0,2,0,1,0,0,2,1,0,0,0,0,1.791759469
7130101301129,2011-12,SNNP,0,0,1,1,1,0,0,0,2,1,0,0,1,0,1.945910149
7130101301129,2013-14,SNNP,0,1,0,2,1,0,0,1,1,2,0,0,1,0,2.197224577
7130101301129,2015-16,SNNP,0,1,0,1,1,1,0,0,1,2,1,0,1,0,2.197224577
7130101301147,2011-12,SNNP,0,0,0,2,0,1,0,0,0,2,1,0,1,0,1.945910149
7130101301147,2013-14,SNNP,0,0,0,1,0,1,0,0,0,1,1,0,1,0,1.609437912
7130101301147,2015-16,SNNP,0,0,0,2,1,1,0,0,0,0,1,1,1,0,1.945910149
7130101301165,2011-12,SNNP,0,1,1,0,0,1,0,0,0,1,1,1,1,0,1.945910149
7130101301165,2013-14,SNNP,0,0,1,1,0,1,0,0,0,0,1,2,1,0,1.945910149
7130101301165,2015-16,SNNP,0,0,1,0,0,1,0,0,0,0,2,2,1,0,1.945910149
7130102505001,2011-12,SNNP,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1.609437912
7130102505001,2013-14,SNNP,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1.609437912
7130102505001,2015-16,SNNP,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1.609437912
7130102505011,2011-12,SNNP,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1.609437912
7130102505011,2013-14,SNNP,0,0,1,0,1,0,0,0,1,2,0,0,1,0,1.791759469
7130102505011,2015-16,SNNP,0,0,0,1,0,1,0,1,0,2,0,0,1,0,1.791759469
7130102505016,2011-12,SNNP,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.098612289
7130102505016,2013-14,SNNP,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1.098612289
7130102505016,2015-16,SNNP,0,0,0,0,2,1,0,1,0,0,0,1,0,0,1.609437912
7130102505026,2011-12,SNNP,0,0,3,0,1,1,0,0,1,0,0,2,1,0,2.197224577
7130102505026,2013-14,SNNP,0,0,2,1,1,1,0,0,0,1,0,2,1,0,2.197224577
7130102505026,2015-16,SNNP,0,0,1,2,1,1,0,0,0,1,0,2,1,1,2.197224577
7130102505031,2011-12,SNNP,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1.609437912
7130102505031,2013-14,SNNP,0,1,1,0,0,1,0,1,2,1,0,0,0,1,2.079441542
7130102505031,2015-16,SNNP,0,1,1,0,0,0,1,0,2,1,1,0,0,0,2.079441542
7130102505046,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
7130102505046,2013-14,SNNP,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1.386294361
7130102505046,2015-16,SNNP,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1.791759469
7130102505061,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
7130102505061,2013-14,SNNP,1,2,0,0,1,0,0,0,0,0,0,1,0,1,1.609437912
7130102505061,2015-16,SNNP,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1.791759469
7130102505076,2011-12,SNNP,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1.386294361
7130102505076,2013-14,SNNP,1,0,1,0,1,0,1,1,1,0,1,1,0,0,2.079441542
7130102505076,2015-16,SNNP,1,1,0,1,1,0,1,1,1,0,0,2,0,0,2.197224577
7130102505091,2011-12,SNNP,0,0,1,1,1,0,0,0,2,0,0,0,1,0,1.791759469
7130102505091,2013-14,SNNP,0,0,1,1,1,0,0,1,2,1,0,0,1,0,2.079441542
7130102505091,2015-16,SNNP,0,0,1,1,0,1,0,1,1,2,0,0,1,0,2.079441542
7130102505106,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
7130102505106,2013-14,SNNP,0,0,0,0,1,0,0,2,1,0,0,1,0,0,1.609437912
7130102505106,2015-16,SNNP,0,0,0,0,1,0,0,1,2,0,0,1,0,1,1.609437912
7130102505121,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6931471806
7130102505121,2013-14,SNNP,1,0,0,0,1,0,0,1,2,0,0,0,0,1,1.791759469
7130102505121,2015-16,SNNP,0,0,0,0,1,1,0,1,3,0,0,1,0,0,2.079441542
7130102505136,2011-12,SNNP,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1.386294361
7130102505136,2013-14,SNNP,2,0,0,0,1,0,1,1,0,1,0,0,1,0,1.945910149
7130102505136,2015-16,SNNP,2,0,0,0,0,1,1,0,1,1,0,0,1,0,1.945910149
071304010100212006,2018-19,SNNP,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6931471806
071304010100212017,2018-19,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
071304010100212028,2018-19,SNNP,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.098612289
071304010100212039,2018-19,SNNP,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1.098612289
071304010100212050,2018-19,SNNP,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.098612289
071304010100212061,2018-19,SNNP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
071304010100212072,2018-19,SNNP,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1.386294361
071304010100212083,2018-19,SNNP,0,0,0,1,2,1,0,0,0,0,3,0,0,0,2.079441542
071304010100212094,2018-19,SNNP,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
071304010100212105,2018-19,SNNP,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0.6931471806
071304010100212116,2018-19,SNNP,0,0,0,0,1,0,1,0,0,0,1,2,0,0,1.791759469
071304010100212127,2018-19,SNNP,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1.386294361
071304010100212138,2018-19,SNNP,0,0,1,3,0,1,0,0,0,1,0,1,0,0,2.079441542
071304010100212149,2018-19,SNNP,0,0,0,0,1,0,0,0,2,2,1,0,1,1,1.945910149
071304010100212160,2018-19,SNNP,0,0,0,1,3,1,2,0,0,0,1,1,0,0,2.302585093
071308010100210006,2018-19,SNNP,0,0,1,2,0,1,0,0,0,0,0,0,1,0,1.609437912
071308010100210015,2018-19,SNNP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
071308010100210024,2018-19,SNNP,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
071308010100210033,2018-19,SNNP,1,0,2,0,0,1,0,0,0,0,0,0,1,0,1.609437912
071308010100210042,2018-19,SNNP,0,0,0,2,3,0,0,0,1,1,0,1,0,0,2.079441542
071308010100210051,2018-19,SNNP,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1.098612289
071308010100210060,2018-19,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
071308010100210069,2018-19,SNNP,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1.098612289
071308010100210078,2018-19,SNNP,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1.386294361
071308010100210087,2018-19,SNNP,0,1,0,0,1,0,0,1,0,2,0,0,0,0,1.609437912
071308010100210096,2018-19,SNNP,0,0,1,2,0,1,0,0,0,0,1,1,0,0,1.791759469
071308010100210105,2018-19,SNNP,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1.609437912
071308010100210114,2018-19,SNNP,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
071308010100210132,2018-19,SNNP,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
7140100402004,2011-12,SNNP,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6931471806
7140100402004,2013-14,SNNP,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.098612289
7140100402004,2015-16,SNNP,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1.386294361
7140100402026,2011-12,SNNP,0,0,1,0,1,0,0,0,2,1,0,1,0,0,1.791759469
7140100402026,2013-14,SNNP,2,0,2,1,0,1,0,0,2,2,0,0,1,0,2.397895273
7140100402026,2015-16,SNNP,2,1,1,2,0,1,0,0,1,2,1,0,1,0,2.48490665
7140100402047,2011-12,SNNP,0,0,0,1,1,1,0,0,2,1,0,0,0,0,1.791759469
7140100402047,2013-14,SNNP,0,0,0,0,2,1,0,0,1,1,1,0,0,0,1.791759469
7140100402047,2015-16,SNNP,0,2,0,0,2,0,1,0,0,1,1,1,0,1,2.079441542
7140100402068,2011-12,SNNP,0,0,0,2,0,0,0,0,0,0,0,1,0,1,1.386294361
7140100402068,2013-14,SNNP,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.098612289
7140100402068,2015-16,SNNP,1,0,0,0,2,0,0,0,0,0,0,1,0,1,1.609437912
7140100402089,2011-12,SNNP,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1.609437912
7140100402089,2013-14,SNNP,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1.609437912
7140100402089,2015-16,SNNP,0,0,2,0,0,1,0,0,1,0,1,0,0,0,1.791759469
7140100402107,2011-12,SNNP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7140100402107,2013-14,SNNP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7140100402107,2015-16,SNNP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7140100402111,2011-12,SNNP,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1.386294361
7140100402111,2013-14,SNNP,0,3,1,0,0,1,0,1,0,0,0,0,0,0,1.791759469
7140100402111,2015-16,SNNP,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.098612289
7140100402132,2011-12,SNNP,0,0,1,0,1,0,0,0,1,1,1,0,1,0,1.791759469
7140100402132,2013-14,SNNP,1,0,1,0,0,1,1,1,1,0,3,0,1,0,2.302585093
7140100402132,2015-16,SNNP,1,1,1,0,0,1,1,1,0,2,1,0,1,0,2.302585093
7140100402153,2011-12,SNNP,0,2,0,1,1,0,0,0,0,0,0,1,0,0,1.609437912
7140100402153,2013-14,SNNP,3,1,1,0,1,0,0,0,2,0,0,0,1,0,2.197224577
7140100402153,2015-16,SNNP,2,1,2,0,0,1,0,0,2,0,0,0,1,0,2.197224577
7140100402175,2011-12,SNNP,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1.098612289
7140100402175,2013-14,SNNP,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.6931471806
7140100402175,2015-16,SNNP,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.6931471806
7140100402196,2011-12,SNNP,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1.386294361
7140100402196,2013-14,SNNP,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1.386294361
7140100402196,2015-16,SNNP,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.098612289
7140100402231,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7140100402231,2013-14,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
7140100402231,2015-16,SNNP,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
7140101303006,2011-12,SNNP,0,2,1,0,1,0,0,0,0,0,0,0,1,0,1.609437912
7140101303006,2013-14,SNNP,2,1,2,0,0,1,0,0,1,0,0,0,1,0,2.079441542
7140101303006,2015-16,SNNP,1,1,2,1,0,1,0,0,1,0,0,0,1,1,2.079441542
7140101303018,2011-12,SNNP,0,2,0,1,0,1,0,0,0,2,1,1,0,1,2.197224577
7140101303018,2013-14,SNNP,0,2,1,0,0,1,0,0,0,1,2,0,0,1,2.079441542
7140101303018,2015-16,SNNP,0,1,0,0,1,1,0,0,0,2,2,0,0,0,2.079441542
7140101303024,2011-12,SNNP,0,0,2,0,0,1,0,0,1,0,0,0,1,1,1.609437912
7140101303024,2013-14,SNNP,0,1,1,1,0,1,0,0,1,0,0,0,0,1,1.791759469
7140101303024,2015-16,SNNP,0,0,0,3,0,1,3,0,0,0,0,0,0,1,2.079441542
7140101303036,2011-12,SNNP,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1.609437912
7140101303036,2013-14,SNNP,0,0,1,0,0,1,0,0,0,0,2,0,0,1,1.609437912
7140101303036,2015-16,SNNP,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1.386294361
7140101303042,2011-12,SNNP,0,0,1,1,1,0,1,0,0,0,2,0,0,1,1.945910149
7140101303042,2013-14,SNNP,0,0,0,1,2,0,1,0,0,0,1,0,0,1,1.791759469
7140101303042,2015-16,SNNP,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1.609437912
7140101303060,2011-12,SNNP,0,1,2,1,0,1,0,0,1,0,0,0,1,0,1.945910149
7140101303060,2013-14,SNNP,1,1,1,2,0,1,0,0,1,1,0,0,1,0,2.197224577
7140101303060,2015-16,SNNP,1,1,1,3,0,1,0,0,1,1,0,0,1,0,2.302585093
7140101303078,2011-12,SNNP,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1.386294361
7140101303078,2013-14,SNNP,0,1,0,2,0,0,2,0,0,0,0,0,0,0,1.609437912
7140101303078,2015-16,SNNP,0,0,1,1,1,0,2,0,0,1,0,0,0,1,1.791759469
7140101303096,2011-12,SNNP,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1.791759469
7140101303096,2013-14,SNNP,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1.791759469
7140101303096,2015-16,SNNP,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1.386294361
7140101303114,2011-12,SNNP,0,0,1,0,2,1,0,0,1,0,1,0,1,1,1.945910149
7140101303114,2013-14,SNNP,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1.791759469
7140101303114,2015-16,SNNP,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1.791759469
7140101303132,2011-12,SNNP,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.6931471806
7140101303132,2013-14,SNNP,2,1,0,0,0,1,0,0,2,0,0,0,0,0,1.791759469
7140101303132,2015-16,SNNP,1,2,0,0,0,1,0,1,1,1,0,0,0,0,1.945910149
7140101303150,2011-12,SNNP,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6931471806
7140101303150,2013-14,SNNP,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.6931471806
7140101303168,2011-12,SNNP,0,0,0,0,0,1,0,0,0,1,2,1,1,1,1.791759469
7140101303168,2013-14,SNNP,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1.386294361
7140101303168,2015-16,SNNP,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1.386294361
7150100704003,2011-12,SNNP,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.098612289
7150100704003,2013-14,SNNP,0,0,0,0,1,0,0,2,2,0,0,1,0,0,1.791759469
7150100704003,2015-16,SNNP,1,0,0,0,1,0,0,1,2,1,0,0,1,0,1.945910149
7150100704015,2011-12,SNNP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7150100704015,2013-14,SNNP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7150100704015,2015-16,SNNP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7150100704021,2011-12,SNNP,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1.386294361
7150100704021,2013-14,SNNP,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1.386294361
7150100704021,2015-16,SNNP,0,0,0,0,1,1,0,0,0,0,2,2,0,0,1.791759469
7150100704027,2011-12,SNNP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7150100704027,2013-14,SNNP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7150100704027,2015-16,SNNP,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7150100704040,2011-12,SNNP,0,1,0,0,1,1,0,0,0,1,3,0,1,1,2.079441542
7150100704040,2013-14,SNNP,0,1,0,0,0,1,0,0,1,0,3,1,0,1,2.079441542
7150100704040,2015-16,SNNP,0,0,1,0,0,1,0,0,1,0,2,2,0,0,2.079441542
7150100704058,2011-12,SNNP,0,0,1,1,0,1,0,0,2,0,3,0,2,0,2.302585093
7150100704058,2013-14,SNNP,0,0,0,1,1,1,0,1,1,1,2,0,1,0,2.197224577
7150100704058,2015-16,SNNP,0,1,1,0,1,1,0,0,1,1,1,1,1,1,2.197224577
7150100704076,2011-12,SNNP,0,1,1,0,0,1,1,0,0,2,0,0,1,0,2.079441542
7150100704076,2013-14,SNNP,0,2,2,0,0,1,1,1,0,0,2,0,1,0,2.302585093
7150100704076,2015-16,SNNP,0,2,2,0,0,1,0,1,0,0,2,0,1,0,2.197224577
7150100704094,2011-12,SNNP,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
7150100704094,2013-14,SNNP,1,0,1,0,1,0,0,0,2,0,0,0,0,1,1.609437912
7150100704094,2015-16,SNNP,1,0,1,0,2,0,0,0,1,2,0,0,0,1,2.079441542
7150100704112,2011-12,SNNP,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1.386294361
7150100704112,2013-14,SNNP,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1.386294361
7150100704112,2015-16,SNNP,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1.386294361
7150100704130,2011-12,SNNP,0,0,0,1,1,0,0,0,0,1,2,2,0,1,2.079441542
7150100704130,2013-14,SNNP,1,0,0,0,1,0,0,0,0,1,1,3,0,1,2.079441542
7150100704130,2015-16,SNNP,1,0,0,0,1,0,0,0,0,0,1,4,0,0,2.079441542
7150100704148,2011-12,SNNP,0,0,0,0,0,1,0,0,2,2,0,0,1,0,1.791759469
7150100704148,2013-14,SNNP,1,1,0,0,0,1,0,0,2,3,0,0,1,0,2.197224577
7150100704148,2015-16,SNNP,1,2,0,0,0,1,0,0,1,3,1,0,1,1,2.302585093
7150100704166,2011-12,SNNP,0,1,1,1,1,0,1,0,1,0,1,1,0,1,2.197224577
7150100704166,2013-14,SNNP,0,3,0,1,1,0,1,0,0,1,1,1,0,1,2.302585093
7150100704166,2015-16,SNNP,0,1,1,1,1,0,1,0,1,1,1,1,0,1,2.302585093
7150102609006,2011-12,SNNP,0,0,1,0,0,0,1,0,2,1,1,0,0,1,1.945910149
7150102609006,2013-14,SNNP,0,1,0,1,0,0,1,0,1,3,1,0,0,1,2.197224577
7150102609006,2015-16,SNNP,0,0,0,2,1,1,0,1,1,2,1,0,0,0,2.302585093
7150102609022,2011-12,SNNP,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.6931471806
7150102609022,2013-14,SNNP,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1.386294361
7150102609022,2015-16,SNNP,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1.609437912
7150102609030,2011-12,SNNP,0,1,0,2,0,1,1,0,1,2,0,0,1,0,2.197224577
7150102609030,2013-14,SNNP,0,2,1,1,0,1,1,1,1,1,1,0,1,0,2.397895273
7150102609030,2015-16,SNNP,0,2,1,0,0,1,1,1,0,1,2,0,1,0,2.302585093
7150102609046,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
7150102609046,2013-14,SNNP,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1.386294361
7150102609046,2015-16,SNNP,1,2,0,0,1,0,0,0,0,0,0,0,1,1,1.609437912
7150102609054,2011-12,SNNP,0,1,1,1,1,0,2,0,0,0,2,1,0,0,2.302585093
7150102609054,2013-14,SNNP,1,1,1,0,2,0,2,0,0,0,1,0,1,0,2.197224577
7150102609054,2015-16,SNNP,0,2,1,1,1,1,1,1,1,0,0,0,1,0,2.302585093
7150102609078,2011-12,SNNP,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6931471806
7150102609078,2013-14,SNNP,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1.386294361
7150102609078,2015-16,SNNP,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1.609437912
7150102609102,2011-12,SNNP,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1.098612289
7150102609102,2013-14,SNNP,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.098612289
7150102609102,2015-16,SNNP,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1.098612289
7150102609126,2011-12,SNNP,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.098612289
7150102609126,2013-14,SNNP,1,2,0,0,1,0,0,0,1,0,0,0,1,1,1.791759469
7150102609126,2015-16,SNNP,2,1,1,0,1,0,0,0,0,1,0,1,0,0,2.079441542
7150102609150,2011-12,SNNP,0,0,0,2,1,1,0,0,0,0,0,1,1,0,1.791759469
7150102609150,2013-14,SNNP,1,2,0,0,1,1,0,0,1,0,0,1,1,1,2.079441542
7150102609150,2015-16,SNNP,1,1,1,0,1,1,0,1,1,0,0,1,0,0,2.197224577
7150102609174,2011-12,SNNP,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1.609437912
7150102609174,2013-14,SNNP,0,1,2,0,1,0,0,1,1,1,0,0,1,0,2.079441542
7150102609174,2015-16,SNNP,1,1,1,0,0,1,0,0,2,0,1,0,1,0,2.079441542
7150102609198,2011-12,SNNP,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.098612289
7150102609198,2013-14,SNNP,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1.609437912
7150102609198,2015-16,SNNP,0,0,2,0,0,1,0,0,1,0,0,0,1,0,1.609437912
7150102609222,2011-12,SNNP,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1.609437912
7150102609222,2013-14,SNNP,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1.945910149
7150102609222,2015-16,SNNP,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1.945910149
071501030100102007,2018-19,SNNP,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1.386294361
071501030100102020,2018-19,SNNP,0,0,0,0,1,0,0,1,2,0,1,0,0,1,1.609437912
071501030100102034,2018-19,SNNP,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6931471806
071501030100102040,2018-19,SNNP,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.6931471806
071501030100102051,2018-19,SNNP,1,0,0,0,1,0,0,0,2,0,0,0,0,1,1.386294361
071501030100102062,2018-19,SNNP,0,2,0,1,0,1,1,1,2,1,0,0,0,0,2.302585093
